State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Kerala,Alappuzha,Chengannur,Potato,Potato,FAQ,24/09/2025,3000,3300,3200
Kerala,Alappuzha,Chengannur,Tomato,Tomato,FAQ,24/09/2025,2800,3100,3000
Kerala,Alappuzha,Harippad,Amphophalus,Other,FAQ,24/09/2025,5000,5500,5000
Kerala,Alappuzha,Harippad,"Bhindi(Ladies Finger)",Other,FAQ,24/09/2025,4000,4500,4000
Kerala,Alappuzha,Harippad,Carrot,Other,FAQ,24/09/2025,6000,6500,6000
Kerala,Alappuzha,Harippad,Colacasia,Other,FAQ,24/09/2025,8000,8700,8000
Kerala,Alappuzha,Mannar,Amphophalus,Other,FAQ,24/09/2025,5000,5200,5100
Kerala,Alappuzha,Mannar,Brinjal,Other,FAQ,24/09/2025,4000,4200,4100
Kerala,Alappuzha,Mannar,Capsicum,Other,FAQ,24/09/2025,8000,8200,8100
Kerala,Alappuzha,Mannar,Carrot,Other,FAQ,24/09/2025,7000,7200,7100
Kerala,Ernakulam,"North Paravur","Bitter gourd","Bitter Gourd",FAQ,24/09/2025,4500,5000,4800
Kerala,Ernakulam,"North Paravur",Cabbage,Cabbage,FAQ,24/09/2025,2000,3000,2500
Kerala,Ernakulam,"North Paravur",Pumpkin,Other,FAQ,24/09/2025,3000,4000,3500
Kerala,Ernakulam,"North Paravur",Tapioca,Other,FAQ,24/09/2025,3000,4000,3500
Kerala,Ernakulam,"North Paravur",Tomato,Deshi,FAQ,24/09/2025,3500,4000,3800
Kerala,Ernakulam,Perumbavoor,"Bhindi(Ladies Finger)",Bhindi,FAQ,24/09/2025,3000,4000,3500
Kerala,Ernakulam,Perumbavoor,Colacasia,Other,FAQ,24/09/2025,5800,6800,6200
Kerala,Ernakulam,Perumbavoor,Drumstick,Drumstick,FAQ,24/09/2025,8800,9800,9200
Kerala,Ernakulam,Perumbavoor,Ginger(Dry),Dry,FAQ,24/09/2025,22500,23500,23000
Kerala,Ernakulam,Perumbavoor,"Mango (Raw-Ripe)","Mango - Raw-Ripe",FAQ,24/09/2025,6700,7700,7000
Kerala,Ernakulam,"POTHANIKKADU VFPCK",Banana,Palayamthodan,Large,24/09/2025,1500,2650,2000
Kerala,Ernakulam,"POTHANIKKADU VFPCK",Banana,Robusta,Large,24/09/2025,1700,2250,1700
Kerala,Ernakulam,Thrippunithura,Ashgourd,Ashgourd,FAQ,24/09/2025,3000,4500,3200
Kerala,Ernakulam,Thrippunithura,Banana,Palayamthodan,Medium,24/09/2025,3200,4000,3400
Kerala,Ernakulam,Thrippunithura,Cauliflower,Cauliflower,FAQ,24/09/2025,4800,6000,5000
Kerala,Ernakulam,Thrippunithura,Colacasia,Other,FAQ,24/09/2025,4000,6000,4200
Kerala,Ernakulam,Thrippunithura,Cucumbar(Kheera),Cucumbar,FAQ,24/09/2025,3400,4500,3600
Kerala,Ernakulam,Thrippunithura,Drumstick,Drumstick,FAQ,24/09/2025,9000,12000,10000
Kerala,Ernakulam,Thrippunithura,"Green Chilli","Green Chilly",FAQ,24/09/2025,6500,10000,7000
Kerala,Ernakulam,Thrippunithura,"Leafy Vegetable",Other,FAQ,24/09/2025,4500,8000,5500
Kerala,Ernakulam,Thrippunithura,Potato,Potato,FAQ,24/09/2025,3600,4000,3600
Kerala,Kannur,Kannur,Onion,Other,FAQ,24/09/2025,2000,2200,2100
Kerala,Kasargod,Neeleswaram,Amaranthus,Other,FAQ,24/09/2025,2500,3500,3000
Kerala,Kasargod,Neeleswaram,Arecanut(Betelnut/Supari),Other,FAQ,24/09/2025,40500,42000,41000
Kerala,Kasargod,Neeleswaram,Banana,Other,Large,24/09/2025,4800,5200,5000
Kerala,Kasargod,Neeleswaram,"Banana - Green",Other,FAQ,24/09/2025,4500,4800,4600
Kerala,Kasargod,Neeleswaram,"Coconut Oil",Other,FAQ,24/09/2025,41500,42500,42000
Kerala,Kasargod,Neeleswaram,Cowpea(Veg),"Cowpea (Veg)",FAQ,24/09/2025,4800,5200,5000
Kerala,Kasargod,Neeleswaram,Pumpkin,Other,FAQ,24/09/2025,3400,3600,3500
Kerala,Kollam,"Anchal VFPCK",Banana,Palayamthodan,Large,24/09/2025,2000,3000,2500
Kerala,Kollam,Sasthamkotta,Ashgourd,Other,FAQ,24/09/2025,3000,3500,3200
Kerala,Kollam,Sasthamkotta,Banana,Poovan,Medium,24/09/2025,4000,4500,4200
Kerala,Kollam,Sasthamkotta,"Bhindi(Ladies Finger)",Other,FAQ,24/09/2025,5000,5500,5200
Kerala,Kollam,Sasthamkotta,Cowpea(Veg),Other,FAQ,24/09/2025,6000,6500,6200
Kerala,Kollam,Sasthamkotta,Tapioca,Other,FAQ,24/09/2025,4000,4500,4200
Kerala,Kollam,Sasthamkotta,Yam,Other,FAQ,24/09/2025,4000,4500,4200
Kerala,Kottayam,Kuruppanthura,Amphophalus,Amphophalus,FAQ,24/09/2025,5000,6000,5500
Kerala,Kottayam,Kuruppanthura,Beetroot,Beetroot,FAQ,24/09/2025,3800,5000,4000
Kerala,Kottayam,Kuruppanthura,"Bhindi(Ladies Finger)",Bhindi,FAQ,24/09/2025,3600,4000,4000
Kerala,Kottayam,Kuruppanthura,"Bitter gourd","Bitter Gourd",FAQ,24/09/2025,4800,6000,5000
Kerala,Kottayam,Kuruppanthura,Potato,Potato,FAQ,24/09/2025,3400,4000,3500
Kerala,Kottayam,Kuruppanthura,Pumpkin,Pumpkin,FAQ,24/09/2025,3800,4000,3800
Kerala,Kottayam,Pampady,Banana,Other,Medium,24/09/2025,2500,3500,3000
Kerala,Kottayam,Pampady,Banana,Robusta,Medium,24/09/2025,3000,4500,3500
Kerala,Kottayam,Pampady,Cauliflower,Other,FAQ,24/09/2025,4000,5500,5000
Kerala,Kottayam,Pampady,Cowpea(Veg),Other,FAQ,24/09/2025,3000,4500,4000
Kerala,Kottayam,Pampady,"Elephant Yam (Suran)",Other,FAQ,24/09/2025,4000,5500,5000
Kerala,Kottayam,Pampady,"Little gourd (Kundru)",Other,FAQ,24/09/2025,4500,6000,5500
Kerala,Kottayam,Pampady,Potato,Other,FAQ,24/09/2025,3200,4200,4000
Kerala,Kozhikode(Calicut),Kallachi,Amphophalus,Amphophalus,FAQ,24/09/2025,4800,5200,5000
Kerala,Kozhikode(Calicut),Mukkom,"Coconut Seed",Other,FAQ,24/09/2025,7100,7400,7200
Kerala,Kozhikode(Calicut),Mukkom,Onion,Onion,FAQ,24/09/2025,2300,2500,2400
Kerala,Kozhikode(Calicut),Mukkom,Snakeguard,Snakeguard,FAQ,24/09/2025,3400,3800,3600
Kerala,Kozhikode(Calicut),Palayam,Ashgourd,Other,FAQ,24/09/2025,1300,1300,1300
Kerala,Kozhikode(Calicut),Palayam,"Bitter gourd","Bitter Gourd",FAQ,24/09/2025,3500,3500,3500
Kerala,Kozhikode(Calicut),Palayam,Potato,Other,FAQ,24/09/2025,2100,2200,2100
Kerala,Kozhikode(Calicut),Palayam,Pumpkin,Other,FAQ,24/09/2025,2600,2600,2600
Kerala,Kozhikode(Calicut),Perambra,"Bhindi(Ladies Finger)",Other,FAQ,24/09/2025,3000,3500,3000
Kerala,Kozhikode(Calicut),Perambra,"Cluster beans",Other,FAQ,24/09/2025,4000,4000,4000
Kerala,Kozhikode(Calicut),Quilandy,Coriander(Leaves),Other,FAQ,24/09/2025,6800,7200,7000
Kerala,Kozhikode(Calicut),Quilandy,"Green Chilli",Other,FAQ,24/09/2025,5000,6500,5200
Kerala,Kozhikode(Calicut),Quilandy,Pumpkin,Other,FAQ,24/09/2025,2800,3000,2800
Kerala,Kozhikode(Calicut),Quilandy,Raddish,Other,FAQ,24/09/2025,3400,3500,3500
Kerala,Kozhikode(Calicut),Quilandy,Snakeguard,Other,FAQ,24/09/2025,2800,3000,3000
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Carrot,Carrot,FAQ,24/09/2025,5000,5300,5300
Kerala,Malappuram,Kottakkal,Amaranthus,Amaranthus,FAQ,24/09/2025,2400,2600,2500
Kerala,Malappuram,Kottakkal,Amphophalus,Other,FAQ,24/09/2025,4000,4200,4100
Kerala,Malappuram,Kottakkal,Beetroot,Beetroot,FAQ,24/09/2025,2200,2400,2300
Kerala,Malappuram,Kottakkal,Cabbage,Other,FAQ,24/09/2025,1400,1600,1500
Kerala,Malappuram,Kottakkal,"Green Chilli",Other,FAQ,24/09/2025,6800,7000,6900
Kerala,Malappuram,Kottakkal,Pumpkin,Other,FAQ,24/09/2025,2600,2800,2700
Kerala,Malappuram,Kottakkal,Snakeguard,Other,FAQ,24/09/2025,1600,1800,1700
Kerala,Palakad,"Elevancheri VFPCK",Snakeguard,Snakeguard,FAQ,24/09/2025,1500,1900,1700
Kerala,Palakad,Koduvayoor,Banana,"Nendra Bale",Medium,24/09/2025,2600,3000,2800
Kerala,Palakad,Koduvayoor,"Bitter gourd",Other,FAQ,24/09/2025,4200,4600,4400
Kerala,Palakad,Koduvayoor,Carrot,Other,FAQ,24/09/2025,5600,6000,5800
Kerala,Palakad,Koduvayoor,Colacasia,Other,FAQ,24/09/2025,5600,6000,5800
Kerala,Palakad,Koduvayoor,"Elephant Yam (Suran)",Other,FAQ,24/09/2025,4200,4600,4400
Kerala,Palakad,Koduvayoor,Ginger(Green),Other,FAQ,24/09/2025,4400,4800,4600
Kerala,Palakad,Koduvayoor,Lemon,Other,FAQ,24/09/2025,4000,4400,4200
Kerala,Pathanamthitta,Kuttoor,Cowpea(Veg),"Cowpea (Veg)",FAQ,24/09/2025,7600,8000,7800
Kerala,Pathanamthitta,Kuttoor,Tapioca,Other,FAQ,24/09/2025,3600,4000,3800
Kerala,Thirssur,Chavakkad,"Bhindi(Ladies Finger)",Other,FAQ,24/09/2025,3000,4000,4000
Kerala,Thirssur,Chavakkad,Carrot,Other,FAQ,24/09/2025,6000,7000,7000
Kerala,Thirssur,Chavakkad,"Cluster beans","Cluster Beans",FAQ,24/09/2025,4800,5600,5600
Kerala,Thirssur,Chavakkad,Cucumbar(Kheera),Other,FAQ,24/09/2025,1600,2500,2500
Kerala,Thirssur,Chavakkad,Potato,Other,FAQ,24/09/2025,3500,4500,4500
Kerala,Thirssur,"KADUKUTTY VFPCK",Banana,Palayamthodan,Large,24/09/2025,1800,2200,2000
Kerala,Thirssur,"Pariyaram VFPCK",Banana,"Nendra Bale",Medium,24/09/2025,1000,6000,3821
Kerala,Thirssur,"Pariyaram VFPCK",Lime,Lime,Medium,24/09/2025,1500,8000,3818
Kerala,Thiruvananthapuram,Chala,Apple,Other,Large,24/09/2025,25000,25000,25000
Kerala,Thiruvananthapuram,Chala,"Banana - Green",Other,FAQ,24/09/2025,4000,4000,4000
Kerala,Thiruvananthapuram,Chala,"Bhindi(Ladies Finger)",Other,FAQ,24/09/2025,2800,2800,2800
Kerala,Thiruvananthapuram,Chala,"Bitter gourd",Other,FAQ,24/09/2025,4000,4000,4000
Kerala,Thiruvananthapuram,Chala,"Bottle gourd","Bottle Gourd",FAQ,24/09/2025,2500,2500,2500
Kerala,Thiruvananthapuram,Chala,Brinjal,Other,FAQ,24/09/2025,3300,3300,3300
Kerala,Thiruvananthapuram,Chala,Grapes,Black,Large,24/09/2025,12000,12000,12000
Kerala,Thiruvananthapuram,Chala,"Green Chilli",Other,FAQ,24/09/2025,4800,4800,4800
Kerala,Thiruvananthapuram,Chala,Orange,Other,Medium,24/09/2025,6000,6000,6000
Kerala,Thiruvananthapuram,"Neyyattinkara  VFPCK",Banana,Palayamthodan,Large,24/09/2025,2500,3500,3000
Kerala,Thiruvananthapuram,"PAPPANCHANI VFPCK",Cucumbar(Kheera),Cucumbar,FAQ,24/09/2025,48,50,49
Kerala,Thiruvananthapuram,Parassala,Brinjal,Round/Long,FAQ,24/09/2025,4000,4200,4000
Kerala,Thiruvananthapuram,Parassala,Drumstick,Drumstick,FAQ,24/09/2025,3000,3200,3000
Kerala,Thiruvananthapuram,Parassala,"Elephant Yam (Suran)","Elephant Yam (Suran)",FAQ,24/09/2025,4000,4500,4000
Kerala,Thiruvananthapuram,Parassala,Tapioca,Tapioca,FAQ,24/09/2025,3000,3200,3000
Kerala,Thiruvananthapuram,Parassala,Tomato,Tomato,FAQ,24/09/2025,3500,4000,3500
Kerala,Thiruvananthapuram,Vamanapuram,Beetroot,Other,FAQ,24/09/2025,2500,3000,2500
Kerala,Thiruvananthapuram,Vamanapuram,"Bitter gourd",Other,FAQ,24/09/2025,7500,8000,7500
Kerala,Wayanad,Manathavady,Banana,Other,Large,24/09/2025,1500,1600,1600
Kerala,Wayanad,Pulpally,Coffee,Other,FAQ,24/09/2025,23600,23800,23700
Kerala,Wayanad,Pulpally,Ginger(Dry),Other,FAQ,24/09/2025,2150,2170,2160
Kerala,Wayanad,Pulpally,"Pepper ungarbled",Other,FAQ,24/09/2025,64500,64700,64600
"Madhya Pradesh",Anupur,Anuppur,Paddy(Dhan)(Common),Dhan,Non-FAQ,24/09/2025,2100,2100,2100
"Madhya Pradesh",Badwani,Sendhwa(F&V),Cabbage,Cabbage,FAQ,24/09/2025,700,1100,900
"Madhya Pradesh",Badwani,Sendhwa(F&V),Cucumbar(Kheera),Cucumbar,FAQ,24/09/2025,700,900,800
"Madhya Pradesh",Badwani,Sendhwa(F&V),Ginger(Green),"Green Ginger",FAQ,24/09/2025,1700,2600,2300
"Madhya Pradesh",Balaghat,Balaghat,Paddy(Dhan)(Common),Paddy,Non-FAQ,24/09/2025,1630,1650,1650
"Madhya Pradesh",Balaghat,Mohgaon,Kutki,Kutki,FAQ,24/09/2025,3100,3200,3200
"Madhya Pradesh",Bhopal,Bhopal,Garlic,Garlic,FAQ,24/09/2025,1550,4100,4100
"Madhya Pradesh",Chhatarpur,Chattarpur(F&V),Cauliflower,Other,FAQ,24/09/2025,1500,1500,1500
"Madhya Pradesh",Damoh,Javera,Wheat,Wheat,Non-FAQ,24/09/2025,2495,2496,2496
"Madhya Pradesh",Dhar,Badnawar,Soyabean,Yellow,FAQ,24/09/2025,3900,3900,3900
"Madhya Pradesh",Dhar,Kukshi,Cotton,"Without Ginned Cotton",FAQ,24/09/2025,5800,5800,5800
"Madhya Pradesh",Indore,Indore,Garlic,Garlic,FAQ,24/09/2025,2820,4705,4705
"Madhya Pradesh",Indore,Indore,"Kabuli Chana(Chickpeas-White)","Dollar Gram",FAQ,24/09/2025,8800,9285,9285
"Madhya Pradesh",Jabalpur,Shahpura(Jabalpur),Wheat,"Mill Quality",Non-FAQ,24/09/2025,2460,2460,2460
"Madhya Pradesh",Khandwa,Khargone(F&V),"Bitter gourd","Bitter Gourd",FAQ,24/09/2025,2300,3000,2800
"Madhya Pradesh",Khargone,Khargone,Cotton,"Without Ginned Cotton",FAQ,24/09/2025,5425,5425,5425
"Madhya Pradesh",Ratlam,Ratlam,Onion,Onion,FAQ,24/09/2025,1000,1000,1000
"Madhya Pradesh",Rewa,Chaakghat,Wheat,Wheat,FAQ,24/09/2025,2450,2450,2450
Maharashtra,Gadchiroli,Armori(Desaiganj),Paddy(Dhan)(Common),Other,Non-FAQ,24/09/2025,1600,2350,2121
Maharashtra,Nagpur,Kalmeshwar,Spinach,Other,Local,24/09/2025,2525,3000,2845
Maharashtra,Pune,Khed(Chakan),Tomato,Other,Local,24/09/2025,1000,1600,1200
Maharashtra,Pune,Pune(Pimpri),Beetroot,Other,Local,24/09/2025,2000,2000,2000
Maharashtra,Pune,Pune(Pimpri),Cucumbar(Kheera),Other,Local,24/09/2025,1000,2000,1500
Maharashtra,Pune,Pune(Pimpri),Onion,Local,Local,24/09/2025,500,1500,1000
Maharashtra,Pune,Pune(Pimpri),Spinach,Other,Local,24/09/2025,6,8,7
Maharashtra,Pune,Pune(Pimpri),Tomato,Local,Local,24/09/2025,1200,1500,1350
Maharashtra,Raigad,Murud,Rice,Other,Local,24/09/2025,2500,2700,2600
Maharashtra,Satara,Patan,Ginger(Green),Other,Local,24/09/2025,1500,2000,1750
Maharashtra,Satara,Vai,"Bottle gourd",Other,Local,24/09/2025,1500,2000,1800
Maharashtra,Satara,Vai,Cabbage,Other,Local,24/09/2025,700,1000,850
Maharashtra,Satara,Vai,Cauliflower,Other,Local,24/09/2025,2000,2200,2100
Maharashtra,Satara,Vai,Tomato,Local,Local,24/09/2025,500,1500,1000
Nagaland,Tsemenyu,Tsemenyu,"Chow Chow","Chow Chow",FAQ,24/09/2025,2300,2700,2500
Nagaland,Tsemenyu,Tsemenyu,"Leafy Vegetable","Leafy Vegetables",FAQ,24/09/2025,2000,2500,2200
Odisha,Boudh,Boudh,"Pointed gourd (Parval)",Other,FAQ,24/09/2025,5500,6500,6000
Odisha,Boudh,Boudh,Pumpkin,Other,FAQ,24/09/2025,1200,2000,1500
Odisha,Boudh,Khunthabandha,"Banana - Green","Banana - Green",FAQ,24/09/2025,2500,3500,3000
Odisha,Cuttack,Banki,"Bitter gourd",Other,FAQ,24/09/2025,3000,3200,3100
Odisha,Cuttack,Banki,"Pointed gourd (Parval)",Other,FAQ,24/09/2025,5000,5200,5100
Odisha,Dhenkanal,Hindol,"Bhindi(Ladies Finger)",Bhindi,FAQ,24/09/2025,4000,4500,4200
Odisha,Dhenkanal,Kamakhyanagar,Onion,Onion,Non-FAQ,24/09/2025,1900,2200,2000
Odisha,Gajapati,Parlakhemundi,"Bhindi(Ladies Finger)",Bhindi,FAQ,24/09/2025,1800,2000,1900
Odisha,Jagatsinghpur,Jagatsinghpur,Brinjal,Round,FAQ,24/09/2025,4000,4100,4050
Odisha,Kalahandi,Junagarh,Tomato,Other,FAQ,24/09/2025,3000,3500,3250
Odisha,Kalahandi,Kalahandi(Dharamagarh),Tomato,Other,FAQ,24/09/2025,3000,3500,3250
Odisha,Sambalpur,Kuchinda,"Bhindi(Ladies Finger)",Other,FAQ,24/09/2025,4000,4500,4300
Odisha,Sonepur,Dungurapalli,Cabbage,Other,FAQ,24/09/2025,4000,4000,4000
Odisha,Sonepur,Dungurapalli,Onion,Other,Non-FAQ,24/09/2025,2100,2200,2200
Odisha,Sonepur,Dungurapalli,Potato,Other,Non-FAQ,24/09/2025,2000,2200,2200
Odisha,Sundergarh,Sargipali,Cabbage,Other,FAQ,24/09/2025,5500,6000,5800
Odisha,Sundergarh,Sargipali,"Green Chilli",Other,FAQ,24/09/2025,3500,4000,3800
Odisha,Sundergarh,Sargipali,Onion,Other,Non-FAQ,24/09/2025,1800,2200,2000
Punjab,Amritsar,Rayya,"Bhindi(Ladies Finger)",Bhindi,FAQ,24/09/2025,2800,2800,2800
Punjab,Amritsar,Rayya,Cauliflower,Local,FAQ,24/09/2025,2900,2900,2900
Punjab,Amritsar,Rayya,Onion,Red,FAQ,24/09/2025,2000,2000,2000
Punjab,Amritsar,Rayya,Tomato,Hybrid,FAQ,24/09/2025,3500,3500,3500
Punjab,Bhatinda,"Bhagta Bhai Ka",Onion,Other,FAQ,24/09/2025,1700,1700,1700
Punjab,Bhatinda,"Bhagta Bhai Ka",Potato,Other,FAQ,24/09/2025,1300,1300,1300
Punjab,Fazilka,Fazilka,"Bitter gourd",Other,FAQ,24/09/2025,2000,4000,3000
Punjab,Fazilka,Fazilka,Brinjal,Other,FAQ,24/09/2025,1000,2000,1500
Punjab,Fazilka,Fazilka,Ginger(Green),Other,FAQ,24/09/2025,4000,6000,5000
Punjab,Fazilka,Fazilka,"Green Chilli",Other,FAQ,24/09/2025,3000,5000,4000
Punjab,Fazilka,Fazilka,Pumpkin,Other,FAQ,24/09/2025,2000,4000,3000
Punjab,Ferozpur,Zira,Colacasia,Colacasia,FAQ,24/09/2025,1300,1500,1400
Punjab,Gurdaspur,Gurdaspur,Capsicum,Other,FAQ,24/09/2025,2300,2700,2500
Punjab,Gurdaspur,Gurdaspur,Carrot,Other,FAQ,24/09/2025,1000,1200,1100
Punjab,Gurdaspur,Gurdaspur,"Green Chilli",Other,FAQ,24/09/2025,2500,3000,2800
Punjab,Gurdaspur,Kalanaur,"Green Chilli","Green Chilly",FAQ,24/09/2025,4000,4000,4000
Punjab,Hoshiarpur,"Garh Shankar",Banana,Medium,Large,24/09/2025,3000,3500,3300
Punjab,Hoshiarpur,"Garh Shankar",Brinjal,Brinjal,FAQ,24/09/2025,1500,2000,1800
Punjab,Hoshiarpur,"Garh Shankar",Cauliflower,Cauliflower,FAQ,24/09/2025,1500,2500,2000
Punjab,Hoshiarpur,"Garh Shankar",Ginger(Green),"Green Ginger",FAQ,24/09/2025,4000,5000,4500
Punjab,Hoshiarpur,"GarhShankar (Kotfatuhi)",Apple,American,Medium,24/09/2025,2500,4000,3000
Punjab,Hoshiarpur,"GarhShankar (Kotfatuhi)",Banana,Other,Medium,24/09/2025,2500,3500,3000
Punjab,Hoshiarpur,Mukerian(Talwara),"Bhindi(Ladies Finger)",Bhindi,FAQ,24/09/2025,3000,4000,3500
Punjab,Hoshiarpur,Mukerian(Talwara),"Bottle gourd","Bottle Gourd",FAQ,24/09/2025,2000,3000,2500
Punjab,Hoshiarpur,Mukerian(Talwara),Brinjal,Brinjal,FAQ,24/09/2025,2200,2800,2500
Punjab,Hoshiarpur,Mukerian(Talwara),Tomato,Tomato,FAQ,24/09/2025,2500,3500,3000
Punjab,Hoshiarpur,"Tanda Urmur","Bitter gourd",Other,FAQ,24/09/2025,4000,5000,4500
Punjab,Hoshiarpur,"Tanda Urmur",Brinjal,Other,FAQ,24/09/2025,3000,4000,3500
Punjab,Hoshiarpur,"Tanda Urmur","Field Pea",Other,FAQ,24/09/2025,12000,14000,13000
Punjab,Hoshiarpur,"Tanda Urmur",Raddish,Other,FAQ,24/09/2025,3000,3500,3200
Punjab,Hoshiarpur,"Tanda Urmur",Tomato,Other,FAQ,24/09/2025,2500,3000,2800
Punjab,Ludhiana,Jagraon,Apple,Other,Medium,24/09/2025,6000,7000,6500
Punjab,Ludhiana,Jagraon,Banana,Other,Medium,24/09/2025,2500,3000,2700
Punjab,Ludhiana,Jagraon,"French Beans (Frasbean)",Other,FAQ,24/09/2025,4200,5000,4600
Punjab,Ludhiana,Jagraon,Onion,Other,FAQ,24/09/2025,1800,2200,1900
Punjab,Ludhiana,Jagraon,Pineapple,Other,Medium,24/09/2025,2500,3000,2700
Punjab,Ludhiana,Jagraon,Pomegranate,Other,Medium,24/09/2025,9000,10000,9500
Punjab,Ludhiana,Jagraon,Tomato,Other,FAQ,24/09/2025,1500,2000,1800
Punjab,Ludhiana,Khanna,Ginger(Green),Other,FAQ,24/09/2025,2000,4000,3000
Punjab,Ludhiana,Khanna,Guava,Guava,Medium,24/09/2025,700,1500,1200
Punjab,Ludhiana,Khanna,Papaya,Other,Medium,24/09/2025,1000,2000,1500
Punjab,Ludhiana,Ludhiana,Lemon,Other,FAQ,24/09/2025,1000,2500,2000
Punjab,Ludhiana,Sahnewal,Onion,Onion,FAQ,24/09/2025,1800,1800,1800
Punjab,Moga,"Kot ise Khan",Cucumbar(Kheera),Other,FAQ,24/09/2025,800,1000,900
Punjab,Moga,"Kot ise Khan",Potato,Other,FAQ,24/09/2025,1000,1200,1100
Punjab,Mohali,Kurali,Cucumbar(Kheera),Other,FAQ,24/09/2025,2000,2500,2200
Punjab,Mohali,Kurali,Potato,Other,FAQ,24/09/2025,1000,1120,1090
Punjab,"Ropar (Rupnagar)","Chamkaur Sahib","Bhindi(Ladies Finger)",Other,FAQ,24/09/2025,3900,4000,3950
Punjab,"Ropar (Rupnagar)","Chamkaur Sahib",Brinjal,Other,FAQ,24/09/2025,2400,2500,2450
Punjab,"Ropar (Rupnagar)","Chamkaur Sahib",Lemon,Lemon,FAQ,24/09/2025,3900,4000,3950
Punjab,"Ropar (Rupnagar)",Ropar,Ginger(Green),"Green Ginger",FAQ,24/09/2025,5500,6500,6000
Punjab,"Ropar (Rupnagar)",Ropar,"Green Chilli","Green Chilly",FAQ,24/09/2025,3000,4000,3500
Punjab,"Ropar (Rupnagar)",Ropar,"Green Peas",Other,FAQ,24/09/2025,8000,12000,10000
Punjab,"Ropar (Rupnagar)",Ropar,Pineapple,"Pine Apple",Medium,24/09/2025,3500,4500,4000
Punjab,Sangrur,Ahmedgarh,Onion,Other,FAQ,24/09/2025,2000,2200,2000
Punjab,Tarntaran,Patti,Apple,Other,Medium,24/09/2025,8000,9000,8500
Punjab,Tarntaran,Patti,Capsicum,Other,FAQ,24/09/2025,3000,3500,3200
Rajasthan,Deeg,Sikri,"Bajra(Pearl Millet/Cumbu)",Bold,Non-FAQ,24/09/2025,2100,2150,2130
Rajasthan,Ganganagar,"Sriganganagar (F&V)","Bhindi(Ladies Finger)",Other,FAQ,24/09/2025,1200,1600,1400
Rajasthan,Ganganagar,"Sriganganagar (F&V)","Bitter gourd",Other,FAQ,24/09/2025,2300,2700,2500
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Capsicum,Other,FAQ,24/09/2025,5200,5600,5400
Rajasthan,Ganganagar,"Sriganganagar (F&V)","Green Chilli","Green Chilly",FAQ,24/09/2025,1600,2000,1800
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Guava,Guava,Medium,24/09/2025,1600,2000,1800
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Pineapple,Other,Medium,24/09/2025,5300,5700,5500
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Pomegranate,Other,Medium,24/09/2025,12300,12700,12500
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Potato,Other,FAQ,24/09/2025,800,1000,900
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Tinda,Other,FAQ,24/09/2025,2200,2600,2400
Rajasthan,Ganganagar,Suratgarh,"Bajra(Pearl Millet/Cumbu)",Other,FAQ,24/09/2025,2175,2181,2177
Rajasthan,Ganganagar,Suratgarh,Onion,"1st Sort",FAQ,24/09/2025,1300,1500,1400
Rajasthan,Ganganagar,Suratgarh,Tomato,Deshi,FAQ,24/09/2025,4300,4500,4400
Rajasthan,Hanumangarh,Bhadara,Tomato,Deshi,FAQ,24/09/2025,2500,3000,2800
Rajasthan,Hanumangarh,Rawatsar,Potato,"(Red Nanital)",FAQ,24/09/2025,1150,1150,1150
Rajasthan,"Jaipur Rural",Bassi,Wheat,Other,Non-FAQ,24/09/2025,2390,2580,2485
Rajasthan,Jalore,Jalore,"Bhindi(Ladies Finger)",Other,FAQ,24/09/2025,2500,3000,2800
Rajasthan,Jalore,Jalore,"Bottle gourd",Other,FAQ,24/09/2025,500,1000,800
Rajasthan,Jalore,Jalore,Cucumbar(Kheera),Other,FAQ,24/09/2025,2000,2500,2300
Rajasthan,Jalore,Jalore,"Onion Green",Other,FAQ,24/09/2025,1500,1800,1600
Rajasthan,Jodhpur,"Jodhpur (F&V)",Potato,Other,FAQ,24/09/2025,600,1200,900
Telangana,Adilabad,"Adilabad(Rythu Bazar)",Cabbage,Cabbage,FAQ,24/09/2025,4000,4200,4000
Telangana,Hyderabad,"Mahboob Manison","Green Chilli","Green Chilly",FAQ,24/09/2025,3000,3000,3000
Telangana,Karimnagar,Gangadhara,Paddy(Dhan)(Common),"I.R. 64",FAQ,24/09/2025,2300,2300,2300
Telangana,Medak,Gajwel,Maize,"Deshi Red",FAQ,24/09/2025,2200,2300,2300
Telangana,"Ranga Reddy",Chevella,"Green Chilli","Green Chilly",FAQ,24/09/2025,7000,7000,7000
Tripura,Dhalai,Chowmanu,"Bhindi(Ladies Finger)",Bhindi,FAQ,24/09/2025,4000,5000,4500
Tripura,Dhalai,Chowmanu,Cucumbar(Kheera),Cucumbar,FAQ,24/09/2025,4000,5000,4500
Tripura,Dhalai,Chowmanu,Potato,Jyoti,FAQ,24/09/2025,2000,2500,2250
Tripura,Gomati,Nutanbazar,"Pointed gourd (Parval)","Pointed gourd (Parval)",FAQ,24/09/2025,7850,8000,7950
